"Cholera due to Vibrio cholerae 01, biovar cholerae",A000
"Other disorders of continuity of bone, left humerus",M848
"Other disorders of continuity of bone, unspecified humerus",M848
"Other disorders of continuity of bone, right ulna",M848
"Other disorders of continuity of bone, left ulna",M848
"Other disorders of continuity of bone, right radius",M848
"Other disorders of continuity of bone, left radius",M848
"Other disorders of continuity of bone, unspecified ulna and radius",M848
"Other disorders of continuity of bone, right hand",M848
"Other disorders of continuity of bone, left hand",M848
"Other disorders of continuity of bone, unspecified hand",M848
"Other disorders of continuity of bone, right pelvic region and thigh",M848
"Other disorders of continuity of bone, left pelvic region and thigh",M848
"Other disorders of continuity of bone, unspecified pelvic region and thigh",M848
"Other disorders of continuity of bone, right tibia",M848
"Other disorders of continuity of bone, left tibia",M848
"Other disorders of continuity of bone, right fibula",M848
"Other disorders of continuity of bone, left fibula",M848
"Other disorders of continuity of bone, unspecified tibia and fibula",M848
"Other disorders of continuity of bone, right ankle and foot",M848
"Other disorders of continuity of bone, left ankle and foot",M848
"Other disorders of continuity of bone, unspecified ankle and foot",M848
"Other disorders of continuity of bone, other site",M848
"Disorder of continuity of bone, unspecified",M849
"Fibrous dysplasia (monostotic), unspecified site",M850
"Fibrous dysplasia (monostotic), right shoulder",M850
"Fibrous dysplasia (monostotic), left shoulder",M850
"Fibrous dysplasia (monostotic), unspecified shoulder",M850
"Fibrous dysplasia (monostotic), right upper arm",M850
"Fibrous dysplasia (monostotic), left upper arm",M850
"Fibrous dysplasia (monostotic), unspecified upper arm",M850
"Fibrous dysplasia (monostotic), right forearm",M850
"Fibrous dysplasia (monostotic), left forearm",M850
"Fibrous dysplasia (monostotic), unspecified forearm",M850
"Fibrous dysplasia (monostotic), right hand",M850
"Fibrous dysplasia (monostotic), left hand",M850
"Fibrous dysplasia (monostotic), unspecified hand",M850
"Fibrous dysplasia (monostotic), right thigh",M850
"Fibrous dysplasia (monostotic), left thigh",M850
"Fibrous dysplasia (monostotic), unspecified thigh",M850
"Fibrous dysplasia (monostotic), right lower leg",M850
"Fibrous dysplasia (monostotic), left lower leg",M850
"Fibrous dysplasia (monostotic), unspecified lower leg",M850
"Fibrous dysplasia (monostotic), right ankle and foot",M850
"Fibrous dysplasia (monostotic), left ankle and foot",M850
"Fibrous dysplasia (monostotic), unspecified ankle and foot",M850
"Fibrous dysplasia (monostotic), other site",M850
"Fibrous dysplasia (monostotic), multiple sites",M850
"Skeletal fluorosis, unspecified site",M851
"Skeletal fluorosis, right shoulder",M851
"Skeletal fluorosis, left shoulder",M851
"Skeletal fluorosis, unspecified shoulder",M851
"Skeletal fluorosis, right upper arm",M851
"Skeletal fluorosis, left upper arm",M851
"Skeletal fluorosis, unspecified upper arm",M851
"Skeletal fluorosis, right forearm",M851
"Skeletal fluorosis, left forearm",M851
"Skeletal fluorosis, unspecified forearm",M851
"Skeletal fluorosis, right hand",M851
"Skeletal fluorosis, left hand",M851
"Skeletal fluorosis, unspecified hand",M851
"Skeletal fluorosis, right thigh",M851
"Skeletal fluorosis, left thigh",M851
"Skeletal fluorosis, unspecified thigh",M851
"Skeletal fluorosis, right lower leg",M851
"Skeletal fluorosis, left lower leg",M851
"Skeletal fluorosis, unspecified lower leg",M851
"Skeletal fluorosis, right ankle and foot",M851
"Skeletal fluorosis, left ankle and foot",M851
"Skeletal fluorosis, unspecified ankle and foot",M851
"Skeletal fluorosis, other site",M851
"Skeletal fluorosis, multiple sites",M851
Hyperostosis of skull,M852
"Osteitis condensans, unspecified site",M853
"Osteitis condensans, right shoulder",M853
"Osteitis condensans, left shoulder",M853
"Osteitis condensans, unspecified shoulder",M853
"Osteitis condensans, right upper arm",M853
"Osteitis condensans, left upper arm",M853
"Osteitis condensans, unspecified upper arm",M853
"Osteitis condensans, right forearm",M853
"Osteitis condensans, left forearm",M853
"Osteitis condensans, unspecified forearm",M853
"Osteitis condensans, right hand",M853
"Osteitis condensans, left hand",M853
"Osteitis condensans, unspecified hand",M853
"Osteitis condensans, right thigh",M853
"Osteitis condensans, left thigh",M853
"Osteitis condensans, unspecified thigh",M853
"Osteitis condensans, right lower leg",M853
"Osteitis condensans, left lower leg",M853
"Osteitis condensans, unspecified lower leg",M853
"Osteitis condensans, right ankle and foot",M853
"Osteitis condensans, left ankle and foot",M853
"Osteitis condensans, unspecified ankle and foot",M853
"Osteitis condensans, other site",M853
"Osteitis condensans, multiple sites",M853
"Solitary bone cyst, unspecified site",M854
"Solitary bone cyst, right shoulder",M854
"Solitary bone cyst, left shoulder",M854
"Solitary bone cyst, unspecified shoulder",M854
"Solitary bone cyst, right humerus",M854
"Solitary bone cyst, left humerus",M854
"Solitary bone cyst, unspecified humerus",M854
"Solitary bone cyst, right ulna and radius",M854
"Solitary bone cyst, left ulna and radius",M854
"Solitary bone cyst, unspecified ulna and radius",M854
"Solitary bone cyst, right hand",M854
"Solitary bone cyst, left hand",M854
"Solitary bone cyst, unspecified hand",M854
"Solitary bone cyst, right pelvis",M854
"Solitary bone cyst, left pelvis",M854
"Solitary bone cyst, unspecified pelvis",M854
"Solitary bone cyst, right tibia and fibula",M854
"Solitary bone cyst, left tibia and fibula",M854
"Solitary bone cyst, unspecified tibia and fibula",M854
"Solitary bone cyst, right ankle and foot",M854
"Solitary bone cyst, left ankle and foot",M854
"Solitary bone cyst, unspecified ankle and foot",M854
"Solitary bone cyst, other site",M854
"Aneurysmal bone cyst, unspecified site",M855
"Aneurysmal bone cyst, right shoulder",M855
"Aneurysmal bone cyst, left shoulder",M855
"Aneurysmal bone cyst, unspecified shoulder",M855
"Aneurysmal bone cyst, right upper arm",M855
"Aneurysmal bone cyst, left upper arm",M855
"Aneurysmal bone cyst, unspecified upper arm",M855
"Aneurysmal bone cyst, right forearm",M855
"Aneurysmal bone cyst, left forearm",M855
"Aneurysmal bone cyst, unspecified forearm",M855
"Aneurysmal bone cyst, right hand",M855
"Aneurysmal bone cyst, left hand",M855
"Aneurysmal bone cyst, unspecified hand",M855
"Aneurysmal bone cyst, right thigh",M855
"Aneurysmal bone cyst, left thigh",M855
"Aneurysmal bone cyst, unspecified thigh",M855
"Aneurysmal bone cyst, right lower leg",M855
"Aneurysmal bone cyst, left lower leg",M855
"Aneurysmal bone cyst, unspecified lower leg",M855
"Aneurysmal bone cyst, right ankle and foot",M855
"Aneurysmal bone cyst, left ankle and foot",M855
"Aneurysmal bone cyst, unspecified ankle and foot",M855
"Aneurysmal bone cyst, other site",M855
"Aneurysmal bone cyst, multiple sites",M855
"Other cyst of bone, unspecified site",M856
"Other cyst of bone, right shoulder",M856
"Other cyst of bone, left shoulder",M856
"Other cyst of bone, unspecified shoulder",M856
"Other cyst of bone, right upper arm",M856
"Other cyst of bone, left upper arm",M856
"Other cyst of bone, unspecified upper arm",M856
"Other cyst of bone, right forearm",M856
"Other cyst of bone, left forearm",M856
"Other cyst of bone, unspecified forearm",M856
"Other cyst of bone, right hand",M856
"Other cyst of bone, left hand",M856
"Other cyst of bone, unspecified hand",M856
"Other cyst of bone, right thigh",M856
"Other cyst of bone, left thigh",M856
"Other cyst of bone, unspecified thigh",M856
"Other cyst of bone, right lower leg",M856
"Other cyst of bone, left lower leg",M856
"Other cyst of bone, unspecified lower leg",M856
"Other cyst of bone, right ankle and foot",M856
"Other cyst of bone, left ankle and foot",M856
"Other cyst of bone, unspecified ankle and foot",M856
"Other cyst of bone, other site",M856
"Other cyst of bone, multiple sites",M856
"Other specified disorders of bone density and structure, unspecified site",M858
"Other specified disorders of bone density and structure, right shoulder",M858
"Other specified disorders of bone density and structure, left shoulder",M858
"Other specified disorders of bone density and structure, unspecified shoulder",M858
"Other specified disorders of bone density and structure, right upper arm",M858
"Other specified disorders of bone density and structure, left upper arm",M858
"Other specified disorders of bone density and structure, unspecified upper arm",M858
"Other specified disorders of bone density and structure, right forearm",M858
"Other specified disorders of bone density and structure, left forearm",M858
"Other specified disorders of bone density and structure, unspecified forearm",M858
"Other specified disorders of bone density and structure, right hand",M858
"Other specified disorders of bone density and structure, left hand",M858
"Other specified disorders of bone density and structure, unspecified hand",M858
"Other specified disorders of bone density and structure, right thigh",M858
"Other specified disorders of bone density and structure, left thigh",M858
"Other specified disorders of bone density and structure, unspecified thigh",M858
"Other specified disorders of bone density and structure, right lower leg",M858
"Other specified disorders of bone density and structure, left lower leg",M858
"Other specified disorders of bone density and structure, unspecified lower leg",M858
"Other specified disorders of bone density and structure, right ankle and foot",M858
"Other specified disorders of bone density and structure, left ankle and foot",M858
"Other specified disorders of bone density and structure, unspecified ankle and foot",M858
"Other specified disorders of bone density and structure, other site",M858
"Other specified disorders of bone density and structure, multiple sites",M858
"Disorder of bone density and structure, unspecified",M859
"Acute hematogenous osteomyelitis, unspecified site",M860
"Acute hematogenous osteomyelitis, right shoulder",M860
"Acute hematogenous osteomyelitis, left shoulder",M860
"Acute hematogenous osteomyelitis, unspecified shoulder",M860
"Acute hematogenous osteomyelitis, right humerus",M860
"Acute hematogenous osteomyelitis, left humerus",M860
"Acute hematogenous osteomyelitis, unspecified humerus",M860
"Acute hematogenous osteomyelitis, right radius and ulna",M860
"Acute hematogenous osteomyelitis, left radius and ulna",M860
"Acute hematogenous osteomyelitis, unspecified radius and ulna",M860
"Acute hematogenous osteomyelitis, right hand",M860
"Acute hematogenous osteomyelitis, left hand",M860
"Acute hematogenous osteomyelitis, unspecified hand",M860
"Acute hematogenous osteomyelitis, right femur",M860
"Acute hematogenous osteomyelitis, left femur",M860
"Acute hematogenous osteomyelitis, unspecified femur",M860
"Acute hematogenous osteomyelitis, right tibia and fibula",M860
"Acute hematogenous osteomyelitis, left tibia and fibula",M860
"Acute hematogenous osteomyelitis, unspecified tibia and fibula",M860
"Acute hematogenous osteomyelitis, right ankle and foot",M860
"Acute hematogenous osteomyelitis, left ankle and foot",M860
"Acute hematogenous osteomyelitis, unspecified ankle and foot",M860
"Acute hematogenous osteomyelitis, other sites",M860
"Acute hematogenous osteomyelitis, multiple sites",M860
"Other acute osteomyelitis, unspecified site",M861
"Other acute osteomyelitis, right shoulder",M861
"Other acute osteomyelitis, left shoulder",M861
"Other acute osteomyelitis, unspecified shoulder",M861
"Other acute osteomyelitis, right humerus",M861
"Other acute osteomyelitis, left humerus",M861
"Other acute osteomyelitis, unspecified humerus",M861
"Other acute osteomyelitis, right radius and ulna",M861
"Other acute osteomyelitis, left radius and ulna",M861
"Other acute osteomyelitis, unspecified radius and ulna",M861
"Other acute osteomyelitis, right hand",M861
"Other acute osteomyelitis, left hand",M861
"Other acute osteomyelitis, unspecified hand",M861
"Other acute osteomyelitis, right femur",M861
"Other acute osteomyelitis, left femur",M861
"Other acute osteomyelitis, unspecified femur",M861
"Other acute osteomyelitis, right tibia and fibula",M861
"Other acute osteomyelitis, left tibia and fibula",M861
"Other acute osteomyelitis, unspecified tibia and fibula",M861
"Other acute osteomyelitis, right ankle and foot",M861
"Other acute osteomyelitis, left ankle and foot",M861
"Other acute osteomyelitis, unspecified ankle and foot",M861
"Other acute osteomyelitis, other site",M861
"Other acute osteomyelitis, multiple sites",M861
"Subacute osteomyelitis, unspecified site",M862
"Subacute osteomyelitis, right shoulder",M862
"Subacute osteomyelitis, left shoulder",M862
"Subacute osteomyelitis, unspecified shoulder",M862
"Subacute osteomyelitis, right humerus",M862
"Subacute osteomyelitis, left humerus",M862
"Subacute osteomyelitis, unspecified humerus",M862
"Subacute osteomyelitis, right radius and ulna",M862
"Subacute osteomyelitis, left radius and ulna",M862
"Subacute osteomyelitis, unspecified radius and ulna",M862
"Subacute osteomyelitis, right hand",M862
"Subacute osteomyelitis, left hand",M862
"Subacute osteomyelitis, unspecified hand",M862
"Subacute osteomyelitis, right femur",M862
"Subacute osteomyelitis, left femur",M862
"Subacute osteomyelitis, unspecified femur",M862
"Subacute osteomyelitis, right tibia and fibula",M862
"Subacute osteomyelitis, left tibia and fibula",M862
"Subacute osteomyelitis, unspecified tibia and fibula",M862
"Subacute osteomyelitis, right ankle and foot",M862
"Subacute osteomyelitis, left ankle and foot",M862
"Subacute osteomyelitis, unspecified ankle and foot",M862
"Subacute osteomyelitis, other site",M862
"Subacute osteomyelitis, multiple sites",M862
"Chronic multifocal osteomyelitis, unspecified site",M863
"Chronic multifocal osteomyelitis, right shoulder",M863
"Chronic multifocal osteomyelitis, left shoulder",M863
"Chronic multifocal osteomyelitis, unspecified shoulder",M863
"Chronic multifocal osteomyelitis, right humerus",M863
"Chronic multifocal osteomyelitis, left humerus",M863
"Chronic multifocal osteomyelitis, unspecified humerus",M863
"Chronic multifocal osteomyelitis, right radius and ulna",M863
"Chronic multifocal osteomyelitis, left radius and ulna",M863
"Chronic multifocal osteomyelitis, unspecified radius and ulna",M863
"Chronic multifocal osteomyelitis, right hand",M863
"Chronic multifocal osteomyelitis, left hand",M863
"Chronic multifocal osteomyelitis, unspecified hand",M863
"Chronic multifocal osteomyelitis, right femur",M863
"Chronic multifocal osteomyelitis, left femur",M863
"Chronic multifocal osteomyelitis, unspecified femur",M863
"Chronic multifocal osteomyelitis, right tibia and fibula",M863
"Chronic multifocal osteomyelitis, left tibia and fibula",M863
"Chronic multifocal osteomyelitis, unspecified tibia and fibula",M863
"Chronic multifocal osteomyelitis, right ankle and foot",M863
"Chronic multifocal osteomyelitis, left ankle and foot",M863
"Chronic multifocal osteomyelitis, unspecified ankle and foot",M863
"Chronic multifocal osteomyelitis, other site",M863
"Chronic multifocal osteomyelitis, multiple sites",M863
"Chronic osteomyelitis with draining sinus, unspecified site",M864
"Chronic osteomyelitis with draining sinus, right shoulder",M864
"Chronic osteomyelitis with draining sinus, left shoulder",M864
"Chronic osteomyelitis with draining sinus, unspecified shoulder",M864
"Chronic osteomyelitis with draining sinus, right humerus",M864
"Chronic osteomyelitis with draining sinus, left humerus",M864
"Chronic osteomyelitis with draining sinus, unspecified humerus",M864
"Chronic osteomyelitis with draining sinus, right radius and ulna",M864
"Chronic osteomyelitis with draining sinus, left radius and ulna",M864
"Chronic osteomyelitis with draining sinus, unspecified radius and ulna",M864
"Chronic osteomyelitis with draining sinus, right hand",M864
"Chronic osteomyelitis with draining sinus, left hand",M864
"Chronic osteomyelitis with draining sinus, unspecified hand",M864
"Chronic osteomyelitis with draining sinus, right femur",M864
"Chronic osteomyelitis with draining sinus, left femur",M864
"Chronic osteomyelitis with draining sinus, unspecified femur",M864
"Chronic osteomyelitis with draining sinus, right tibia and fibula",M864
"Chronic osteomyelitis with draining sinus, left tibia and fibula",M864
"Chronic osteomyelitis with draining sinus, unspecified tibia and fibula",M864
"Chronic osteomyelitis with draining sinus, right ankle and foot",M864
"Chronic osteomyelitis with draining sinus, left ankle and foot",M864
"Chronic osteomyelitis with draining sinus, unspecified ankle and foot",M864
"Chronic osteomyelitis with draining sinus, other site",M864
"Chronic osteomyelitis with draining sinus, multiple sites",M864
"Other chronic hematogenous osteomyelitis, unspecified site",M865
"Other chronic hematogenous osteomyelitis, right shoulder",M865
"Other chronic hematogenous osteomyelitis, left shoulder",M865
"Other chronic hematogenous osteomyelitis, unspecified shoulder",M865
"Other chronic hematogenous osteomyelitis, right humerus",M865
"Other chronic hematogenous osteomyelitis, left humerus",M865
"Other chronic hematogenous osteomyelitis, unspecified humerus",M865
"Other chronic hematogenous osteomyelitis, right radius and ulna",M865
"Other chronic hematogenous osteomyelitis, left radius and ulna",M865
"Other chronic hematogenous osteomyelitis, unspecified radius and ulna",M865
"Other chronic hematogenous osteomyelitis, right hand",M865
"Other chronic hematogenous osteomyelitis, left hand",M865
"Other chronic hematogenous osteomyelitis, unspecified hand",M865
"Other chronic hematogenous osteomyelitis, right femur",M865
"Other chronic hematogenous osteomyelitis, left femur",M865
"Other chronic hematogenous osteomyelitis, unspecified femur",M865
"Other chronic hematogenous osteomyelitis, right tibia and fibula",M865
"Other chronic hematogenous osteomyelitis, left tibia and fibula",M865
"Other chronic hematogenous osteomyelitis, unspecified tibia and fibula",M865
"Other chronic hematogenous osteomyelitis, right ankle and foot",M865
"Other chronic hematogenous osteomyelitis, left ankle and foot",M865
"Other chronic hematogenous osteomyelitis, unspecified ankle and foot",M865
"Other chronic hematogenous osteomyelitis, other site",M865
"Other chronic hematogenous osteomyelitis, multiple sites",M865
"Other chronic osteomyelitis, unspecified site",M866
"Other chronic osteomyelitis, right shoulder",M866
"Other chronic osteomyelitis, left shoulder",M866
"Other chronic osteomyelitis, unspecified shoulder",M866
"Other chronic osteomyelitis, right",M866
"Other chronic osteomyelitis, left",M866
"Other chronic osteomyelitis, unspecified",M866
"Other chronic osteomyelitis, right radius and ulna",M866
"Other chronic osteomyelitis, left radius and ulna",M866
"Other chronic osteomyelitis, unspecified radius and ulna",M866
"Other chronic osteomyelitis, right hand",M866
"Other chronic osteomyelitis, left hand",M866
"Other chronic osteomyelitis, unspecified hand",M866
"Other chronic osteomyelitis, right thigh",M866
"Other chronic osteomyelitis, left thigh",M866
"Other chronic osteomyelitis, unspecified thigh",M866
"Other chronic osteomyelitis, right tibia and fibula",M866
"Other chronic osteomyelitis, left tibia and fibula",M866
"Other chronic osteomyelitis, unspecified tibia and fibula",M866
"Other chronic osteomyelitis, right ankle and foot",M866
"Other chronic osteomyelitis, left ankle and foot",M866
"Other chronic osteomyelitis, unspecified ankle and foot",M866
"Other chronic osteomyelitis, other site",M866
"Other chronic osteomyelitis, multiple sites",M866
"Other osteomyelitis, multiple sites",M868
"Other osteomyelitis, shoulder",M868
"Other osteomyelitis, upper arm",M868
"Other osteomyelitis, forearm",M868
"Other osteomyelitis, hand",M868
"Other osteomyelitis, thigh",M868
"Other osteomyelitis, lower leg",M868
"Other osteomyelitis, ankle and foot",M868
"Other osteomyelitis, other site",M868
"Other osteomyelitis, unspecified sites",M868
"Osteomyelitis, unspecified",M869
Idiopathic aseptic necrosis of unspecified bone,M870
Idiopathic aseptic necrosis of right shoulder,M870
Idiopathic aseptic necrosis of left shoulder,M870
Idiopathic aseptic necrosis of unspecified shoulder,M870
Idiopathic aseptic necrosis of right humerus,M870
Idiopathic aseptic necrosis of left humerus,M870
Idiopathic aseptic necrosis of unspecified humerus,M870
Idiopathic aseptic necrosis of right radius,M870
Idiopathic aseptic necrosis of left radius,M870
Idiopathic aseptic necrosis of unspecified radius,M870
Idiopathic aseptic necrosis of right ulna,M870
Idiopathic aseptic necrosis of left ulna,M870
Idiopathic aseptic necrosis of unspecified ulna,M870
Idiopathic aseptic necrosis of right carpus,M870
Idiopathic aseptic necrosis of left carpus,M870
Idiopathic aseptic necrosis of unspecified carpus,M870
Idiopathic aseptic necrosis of right hand,M870
Idiopathic aseptic necrosis of left hand,M870
Idiopathic aseptic necrosis of unspecified hand,M870
Idiopathic aseptic necrosis of right finger(s),M870
Idiopathic aseptic necrosis of left finger(s),M870
Idiopathic aseptic necrosis of unspecified finger(s),M870
Idiopathic aseptic necrosis of pelvis,M870
Idiopathic aseptic necrosis of right femur,M870
Idiopathic aseptic necrosis of left femur,M870
Idiopathic aseptic necrosis of unspecified femur,M870
Idiopathic aseptic necrosis of right tibia,M870
Idiopathic aseptic necrosis of left tibia,M870
Idiopathic aseptic necrosis of unspecified tibia,M870
Idiopathic aseptic necrosis of right fibula,M870
Idiopathic aseptic necrosis of left fibula,M870
Idiopathic aseptic necrosis of unspecified fibula,M870
Idiopathic aseptic necrosis of right ankle,M870
Idiopathic aseptic necrosis of left ankle,M870
Idiopathic aseptic necrosis of unspecified ankle,M870
Idiopathic aseptic necrosis of right foot,M870
Idiopathic aseptic necrosis of left foot,M870
Idiopathic aseptic necrosis of unspecified foot,M870
Idiopathic aseptic necrosis of right toe(s),M870
Idiopathic aseptic necrosis of left toe(s),M870
Idiopathic aseptic necrosis of unspecified toe(s),M870
"Idiopathic aseptic necrosis of bone, other site",M870
"Idiopathic aseptic necrosis of bone, multiple sites",M870
"Osteonecrosis due to drugs, unspecified bone",M871
"Osteonecrosis due to drugs, right shoulder",M871
"Osteonecrosis due to drugs, left shoulder",M871
"Osteonecrosis due to drugs, unspecified shoulder",M871
"Osteonecrosis due to drugs, right humerus",M871
"Osteonecrosis due to drugs, left humerus",M871
"Osteonecrosis due to drugs, unspecified humerus",M871
Osteonecrosis due to drugs of right radius,M871
Osteonecrosis due to drugs of left radius,M871
Osteonecrosis due to drugs of unspecified radius,M871
Osteonecrosis due to drugs of right ulna,M871
Osteonecrosis due to drugs of left ulna,M871
Osteonecrosis due to drugs of unspecified ulna,M871
Osteonecrosis due to drugs of right carpus,M871
Osteonecrosis due to drugs of left carpus,M871
Osteonecrosis due to drugs of unspecified carpus,M871
"Osteonecrosis due to drugs, right hand",M871
"Osteonecrosis due to drugs, left hand",M871
"Osteonecrosis due to drugs, unspecified hand",M871
"Osteonecrosis due to drugs, right finger(s)",M871
"Osteonecrosis due to drugs, left finger(s)",M871
"Osteonecrosis due to drugs, unspecified finger(s)",M871
"Osteonecrosis due to drugs, pelvis",M871
"Osteonecrosis due to drugs, right femur",M871
"Osteonecrosis due to drugs, left femur",M871
"Osteonecrosis due to drugs, unspecified femur",M871
"Osteonecrosis due to drugs, right tibia",M871
"Osteonecrosis due to drugs, left tibia",M871
"Osteonecrosis due to drugs, unspecified tibia",M871
"Osteonecrosis due to drugs, right fibula",M871
"Osteonecrosis due to drugs, left fibula",M871
"Osteonecrosis due to drugs, unspecified fibula",M871
"Osteonecrosis due to drugs, right ankle",M871
"Osteonecrosis due to drugs, left ankle",M871
"Osteonecrosis due to drugs, unspecified ankle",M871
"Osteonecrosis due to drugs, right foot",M871
"Osteonecrosis due to drugs, left foot",M871
"Osteonecrosis due to drugs, unspecified foot",M871
"Osteonecrosis due to drugs, right toe(s)",M871
"Osteonecrosis due to drugs, left toe(s)",M871
"Osteonecrosis due to drugs, unspecified toe(s)",M871
"Osteonecrosis due to drugs, jaw",M871
"Osteonecrosis due to drugs, other site",M871
"Osteonecrosis due to drugs, multiple sites",M871
"Osteonecrosis due to previous trauma, unspecified bone",M872
"Osteonecrosis due to previous trauma, right shoulder",M872
"Osteonecrosis due to previous trauma, left shoulder",M872
"Osteonecrosis due to previous trauma, unspecified shoulder",M872
"Osteonecrosis due to previous trauma, right humerus",M872
"Osteonecrosis due to previous trauma, left humerus",M872
"Osteonecrosis due to previous trauma, unspecified humerus",M872
Osteonecrosis due to previous trauma of right radius,M872
Osteonecrosis due to previous trauma of left radius,M872
Osteonecrosis due to previous trauma of unspecified radius,M872
Osteonecrosis due to previous trauma of right ulna,M872
Osteonecrosis due to previous trauma of left ulna,M872
Osteonecrosis due to previous trauma of unspecified ulna,M872
Osteonecrosis due to previous trauma of right carpus,M872
Osteonecrosis due to previous trauma of left carpus,M872
Osteonecrosis due to previous trauma of unspecified carpus,M872
"Osteonecrosis due to previous trauma, right hand",M872
"Osteonecrosis due to previous trauma, left hand",M872
"Osteonecrosis due to previous trauma, unspecified hand",M872
"Osteonecrosis due to previous trauma, right finger(s)",M872
"Osteonecrosis due to previous trauma, left finger(s)",M872
"Osteonecrosis due to previous trauma, unspecified finger(s)",M872
"Osteonecrosis due to previous trauma, pelvis",M872
"Osteonecrosis due to previous trauma, right femur",M872
"Osteonecrosis due to previous trauma, left femur",M872
"Osteonecrosis due to previous trauma, unspecified femur",M872
"Osteonecrosis due to previous trauma, right tibia",M872
"Osteonecrosis due to previous trauma, left tibia",M872
"Osteonecrosis due to previous trauma, unspecified tibia",M872
"Osteonecrosis due to previous trauma, right fibula",M872
"Osteonecrosis due to previous trauma, left fibula",M872
"Osteonecrosis due to previous trauma, unspecified fibula",M872
"Osteonecrosis due to previous trauma, right ankle",M872
"Osteonecrosis due to previous trauma, left ankle",M872
"Osteonecrosis due to previous trauma, unspecified ankle",M872
"Osteonecrosis due to previous trauma, right foot",M872
"Osteonecrosis due to previous trauma, left foot",M872
"Osteonecrosis due to previous trauma, unspecified foot",M872
"Osteonecrosis due to previous trauma, right toe(s)",M872
"Osteonecrosis due to previous trauma, left toe(s)",M872
"Osteonecrosis due to previous trauma, unspecified toe(s)",M872
"Osteonecrosis due to previous trauma, other site",M872
"Osteonecrosis due to previous trauma, multiple sites",M872
"Other secondary osteonecrosis, unspecified bone",M873
"Other secondary osteonecrosis, right shoulder",M873
"Other secondary osteonecrosis, left shoulder",M873
"Other secondary osteonecrosis, unspecified shoulder",M873
"Other secondary osteonecrosis, right humerus",M873
"Other secondary osteonecrosis, left humerus",M873
"Other secondary osteonecrosis, unspecified humerus",M873
Other secondary osteonecrosis of right radius,M873
Other secondary osteonecrosis of left radius,M873
Other secondary osteonecrosis of unspecified radius,M873
Other secondary osteonecrosis of right ulna,M873
Other secondary osteonecrosis of left ulna,M873
Other secondary osteonecrosis of unspecified ulna,M873
Other secondary osteonecrosis of right carpus,M873
Other secondary osteonecrosis of left carpus,M873
Other secondary osteonecrosis of unspecified carpus,M873
"Other secondary osteonecrosis, right hand",M873
"Other secondary osteonecrosis, left hand",M873
"Other secondary osteonecrosis, unspecified hand",M873
"Other secondary osteonecrosis, right finger(s)",M873
"Other secondary osteonecrosis, left finger(s)",M873
"Other secondary osteonecrosis, unspecified finger(s)",M873
"Other secondary osteonecrosis, pelvis",M873
"Other secondary osteonecrosis, right femur",M873
"Other secondary osteonecrosis, left femur",M873
"Other secondary osteonecrosis, unspecified femur",M873
"Other secondary osteonecrosis, right tibia",M873
"Other secondary osteonecrosis, left tibia",M873
"Other secondary osteonecrosis, unspecified tibia",M873
"Other secondary osteonecrosis, right fibula",M873
"Other secondary osteonecrosis, left fibula",M873
"Other secondary osteonecrosis, unspecified fibula",M873
"Other secondary osteonecrosis, right ankle",M873
"Other secondary osteonecrosis, left ankle",M873
"Other secondary osteonecrosis, unspecified ankle",M873
"Other secondary osteonecrosis, right foot",M873
"Other secondary osteonecrosis, left foot",M873
"Other secondary osteonecrosis, unspecified foot",M873
"Other secondary osteonecrosis, right toe(s)",M873
"Other secondary osteonecrosis, left toe(s)",M873
"Other secondary osteonecrosis, unspecified toe(s)",M873
"Other secondary osteonecrosis, other site",M873
"Other secondary osteonecrosis, multiple sites",M873
"Other osteonecrosis, unspecified bone",M878
"Other osteonecrosis, right shoulder",M878
"Other osteonecrosis, left shoulder",M878
"Other osteonecrosis, unspecified shoulder",M878
"Other osteonecrosis, right humerus",M878
"Other osteonecrosis, left humerus",M878
"Other osteonecrosis, unspecified humerus",M878
Other osteonecrosis of right radius,M878
Other osteonecrosis of left radius,M878
Other osteonecrosis of unspecified radius,M878
Other osteonecrosis of right ulna,M878
Other osteonecrosis of left ulna,M878
Other osteonecrosis of unspecified ulna,M878
Other osteonecrosis of right carpus,M878
Other osteonecrosis of left carpus,M878
Other osteonecrosis of unspecified carpus,M878
"Other osteonecrosis, right hand",M878
"Other osteonecrosis, left hand",M878
"Other osteonecrosis, unspecified hand",M878
"Other osteonecrosis, right finger(s)",M878
"Other osteonecrosis, left finger(s)",M878
"Other osteonecrosis, unspecified finger(s)",M878
"Other osteonecrosis, pelvis",M878
"Other osteonecrosis, right femur",M878
"Other osteonecrosis, left femur",M878
"Other osteonecrosis, unspecified femur",M878
"Other osteonecrosis, right tibia",M878
"Other osteonecrosis, left tibia",M878
"Other osteonecrosis, unspecified tibia",M878
"Other osteonecrosis, right fibula",M878
"Other osteonecrosis, left fibula",M878
"Other osteonecrosis, unspecified fibula",M878
"Other osteonecrosis, right ankle",M878
"Other osteonecrosis, left ankle",M878
"Other osteonecrosis, unspecified ankle",M878
"Other osteonecrosis, right foot",M878
"Other osteonecrosis, left foot",M878
"Other osteonecrosis, unspecified foot",M878
"Other osteonecrosis, right toe(s)",M878
"Other osteonecrosis, left toe(s)",M878
"Other osteonecrosis, unspecified toe(s)",M878
"Other osteonecrosis, other site",M878
"Other osteonecrosis, multiple sites",M878
"Osteonecrosis, unspecified",M879
Osteitis deformans of skull,M880
